Event,Date,Result,WhiteElo,BlackElo,ECO,TimeControl
Olympiad-34,2000.11.01,1/2-1/2,2641,2702,D30,
Olympiad-34,2000.11.01,0-1,2620,2719,E04,
Olympiad-34,2000.11.01,1-0,2630,2626,B54,
Olympiad-34,2000.11.02,0-1,2623,2707,A43,
Olympiad-34,2000.11.02,1-0,2661,2598,D31,
Olympiad-34,2000.11.02,1/2-1/2,2646,2643,C10,
Olympiad-34,2000.11.02,1/2-1/2,2670,2620,C06,
Olympiad-34,2000.11.02,1/2-1/2,2626,2668,D27,
Olympiad-34,2000.11.02,1/2-1/2,2743,2666,B51,
Olympiad-34,2000.11.02,0-1,2612,2656,B48,
Olympiad-34,2000.11.02,1/2-1/2,2755,2613,B80,
Olympiad-34,2000.11.02,1/2-1/2,2667,2610,D52,
Olympiad-34,2000.11.02,1/2-1/2,2606,2689,D85,
Olympiad-34,2000.11.02,1/2-1/2,2627,2606,D37,
Olympiad-34,2000.11.02,1-0,2681,2746,E92,
Olympiad-34,2000.11.02,0-1,2702,2647,D35,
Olympiad-34,2000.11.02,1/2-1/2,2719,2608,D98,
Olympiad-34,2000.11.04,1/2-1/2,2613,2598,C03,
Olympiad-34,2000.11.04,1-0,2746,2646,B32,
Olympiad-34,2000.11.04,0-1,2608,2755,E15,
Olympiad-34,2000.11.04,1-0,2643,2673,D20,
Olympiad-34,2000.11.04,1/2-1/2,2615,2608,D85,
Olympiad-34,2000.11.04,1-0,2719,2743,D79,
Olympiad-34,2000.11.04,1/2-1/2,2756,2681,B87,
Olympiad-34,2000.11.04,1/2-1/2,2677,2689,A28,
Olympiad-34,2000.11.04,1/2-1/2,2670,2611,C08,
Olympiad-34,2000.11.04,1/2-1/2,2609,2627,C65,
Olympiad-34,2000.11.05,1/2-1/2,2620,2623,D37,
Olympiad-34,2000.11.05,1/2-1/2,2598,2626,E04,
Olympiad-34,2000.11.05,0-1,2666,2657,C02,
Olympiad-34,2000.11.05,1/2-1/2,2611,2612,D37,
Olympiad-34,2000.11.05,0-1,2611,2707,A43,
Olympiad-34,2000.11.05,1-0,2661,2608,D60,
Olympiad-34,2000.11.05,1/2-1/2,2755,2702,B30,
Olympiad-34,2000.11.05,0-1,2643,2610,E08,
Olympiad-34,2000.11.05,1/2-1/2,2615,2649,D38,
Olympiad-34,2000.11.05,1/2-1/2,2681,2743,A32,
Olympiad-34,2000.11.05,1-0,2656,2677,B09,
Olympiad-34,2000.11.05,1/2-1/2,2608,2667,D17,
Olympiad-34,2000.11.06,1-0,2623,2746,D15,
Olympiad-34,2000.11.06,1/2-1/2,2657,2643,D12,
Olympiad-34,2000.11.06,1/2-1/2,2649,2611,D19,
Olympiad-34,2000.11.06,1-0,2707,2667,D17,
Olympiad-34,2000.11.06,0-1,2689,2661,B80,
Olympiad-34,2000.11.06,1-0,2608,2627,A09,
Olympiad-34,2000.11.06,1/2-1/2,2610,2719,D31,
Olympiad-34,2000.11.06,1-0,2630,2615,C07,
Olympiad-34,2000.11.06,1/2-1/2,2647,2681,E32,
Olympiad-34,2000.11.06,1/2-1/2,2625,2643,E00,
Olympiad-34,2000.11.06,1/2-1/2,2601,2609,B90,
Olympiad-34,2000.11.07,0-1,2623,2610,A11,
Olympiad-34,2000.11.07,1-0,2606,2598,D31,
Olympiad-34,2000.11.07,1/2-1/2,2595,2606,B50,
Olympiad-34,2000.11.07,1-0,2670,2646,B72,
Olympiad-34,2000.11.07,1/2-1/2,2620,2657,D37,
Olympiad-34,2000.11.07,1/2-1/2,2611,2626,D38,
Olympiad-34,2000.11.07,1/2-1/2,2633,2755,C88,
Olympiad-34,2000.11.07,1/2-1/2,2719,2707,A63,
Olympiad-34,2000.11.07,1/2-1/2,2661,2630,E97,
Olympiad-34,2000.11.07,1/2-1/2,2677,2613,B85,
Olympiad-34,2000.11.07,1-0,2743,2647,C10,
Olympiad-34,2000.11.07,1/2-1/2,2601,2656,B42,
Olympiad-34,2000.11.07,1/2-1/2,2690,2643,D97,
Olympiad-34,2000.11.08,1/2-1/2,2743,2623,C18,
Olympiad-34,2000.11.08,1/2-1/2,2598,2668,E12,
Olympiad-34,2000.11.08,1/2-1/2,2657,2681,D45,
Olympiad-34,2000.11.08,1/2-1/2,2677,2611,C82,
Olympiad-34,2000.11.08,1/2-1/2,2615,2707,A43,
Olympiad-34,2000.11.08,1-0,2661,2606,E32,
Olympiad-34,2000.11.08,1/2-1/2,2613,2670,C00,
Olympiad-34,2000.11.08,1/2-1/2,2673,2627,D14,
Olympiad-34,2000.11.08,1-0,2643,2702,D31,
Olympiad-34,2000.11.08,1/2-1/2,2667,2719,D20,
Olympiad-34,2000.11.08,1/2-1/2,2630,2756,C03,
Olympiad-34,2000.11.08,1/2-1/2,2689,2599,B61,
Olympiad-34,2000.11.09,0-1,2598,2667,E66,
Olympiad-34,2000.11.09,1-0,2756,2595,B14,
Olympiad-34,2000.11.09,1/2-1/2,2608,2657,D12,
Olympiad-34,2000.11.09,1/2-1/2,2707,2743,B33,
Olympiad-34,2000.11.09,1/2-1/2,2668,2661,B81,
Olympiad-34,2000.11.09,1/2-1/2,2670,2641,B47,
Olympiad-34,2000.11.09,1/2-1/2,2702,2613,E12,
Olympiad-34,2000.11.09,0-1,2647,2610,D36,
Olympiad-34,2000.11.09,1-0,2615,2643,A40,
Olympiad-34,2000.11.09,1/2-1/2,2601,2606,B49,
Olympiad-34,2000.11.09,1/2-1/2,2598,2626,D02,
Olympiad-34,2000.11.09,1/2-1/2,2719,2643,B85,
Olympiad-34,2000.11.09,1/2-1/2,2649,2630,D27,
Olympiad-34,2000.11.10,1-0,2670,2623,B04,
Olympiad-34,2000.11.10,0-1,2595,2668,B23,
Olympiad-34,2000.11.10,1/2-1/2,2610,2657,D12,
Olympiad-34,2000.11.10,1/2-1/2,2611,2615,D18,
Olympiad-34,2000.11.10,1/2-1/2,2673,2707,D27,
Olympiad-34,2000.11.10,1/2-1/2,2755,2756,B33,
Olympiad-34,2000.11.10,1/2-1/2,2689,2677,C66,
Olympiad-34,2000.11.10,1/2-1/2,2640,2670,D11,
Olympiad-34,2000.11.10,1/2-1/2,2643,2743,E15,
Olympiad-34,2000.11.10,1-0,2668,2649,B48,
Olympiad-34,2000.11.10,1/2-1/2,2681,2719,E18,
Olympiad-34,2000.11.10,1/2-1/2,2599,2677,B09,
Olympiad-34,2000.11.10,1-0,2654,2608,D86,
Olympiad-34,2000.11.10,1/2-1/2,2641,2620,A30,
Olympiad-34,2000.11.12,1/2-1/2,2646,2647,C16,
Olympiad-34,2000.11.12,1/2-1/2,2657,2719,A64,
Olympiad-34,2000.11.12,1-0,2630,2611,C45,
Olympiad-34,2000.11.12,1-0,2707,2613,D41,
Olympiad-34,2000.11.12,1/2-1/2,2666,2746,C02,
Olympiad-34,2000.11.12,1/2-1/2,2610,2755,E32,
Olympiad-34,2000.11.12,1/2-1/2,2677,2615,C10,
Olympiad-34,2000.11.12,1-0,2606,2640,D10,
Olympiad-34,2000.11.12,1/2-1/2,2641,2627,D15,
Olympiad-34,2000.11.12,1/2-1/2,2667,2673,C60,
Olympiad-34,2000.11.12,1/2-1/2,2743,2654,C92,
Olympiad-34,2000.11.12,0-1,2620,2643,D80,
Olympiad-34,2000.11.12,0-1,2649,2626,E94,
Cap d'Agde-A,2000.01.01,1/2-1/2,2699,2613,A29,
Cap d'Agde-A,2000.01.01,1-0,2657,2620,A84,
Cap d'Agde-A,2000.01.01,1-0,2699,2657,E63,
Cap d'Agde-A,2000.01.01,1/2-1/2,2657,2613,B22,
Cap d'Agde-A,2000.01.01,1-0,2613,2641,E97,
Cap d'Agde-A,2000.01.01,1/2-1/2,2641,2620,B49,
Cap d'Agde-A,2000.01.01,1-0,2613,2620,D37,
Cap d'Agde-A,2000.01.01,1-0,2699,2641,E63,
Cap d'Agde-A,2000.01.01,1/2-1/2,2641,2657,C78,
Cap d'Agde-A,2000.01.01,1/2-1/2,2620,2699,D37,
Cap d'Agde-B,2000.01.01,1-0,2676,2667,D12,
Cap d'Agde-B,2000.10.29,1-0,2600,2627,E05,
Cap d'Agde-B,2000.01.01,1/2-1/2,2667,2600,D12,
Cap d'Agde-B,2000.01.01,1/2-1/2,2676,2636,E12,
Cap d'Agde-B,2000.01.01,1/2-1/2,2676,2600,D23,
Cap d'Agde-B,2000.01.01,1/2-1/2,2636,2627,C47,
Cap d'Agde-B,2000.01.01,1/2-1/2,2600,2636,E15,
Cap d'Agde-B,2000.01.01,1/2-1/2,2627,2667,E11,
Cap d'Agde-B,2000.01.01,0-1,2636,2667,C10,
Cap d'Agde-B,2000.01.01,1/2-1/2,2627,2676,D11,
Cap d'Agde KO,2000.11.01,1/2-1/2,2636,2699,C42,
Cap d'Agde KO,2000.11.02,1/2-1/2,2676,2657,A65,
Cap d'Agde KO,2000.11.01,1/2-1/2,2699,2636,E39,
Cap d'Agde KO,2000.11.02,0-1,2657,2676,E57,
Cap d'Agde KO,2000.11.01,0-1,2636,2699,C47,
Cap d'Agde KO,2000.11.01,1-0,2699,2636,A87,
Cap d'Agde KO,2000.11.03,1-0,2699,2676,B10,
Cap d'Agde KO,2000.11.03,1-0,2676,2699,E12,
Cap d'Agde KO,2000.11.03,0-1,2676,2699,E12,
Cap d'Agde KO,2000.11.03,1/2-1/2,2699,2676,D11,
Cap d'Agde KO,2000.11.04,1-0,2699,2667,D46,
Cap d'Agde KO,2000.11.04,1-0,2667,2699,A28,
Cap d'Agde KO,2000.11.04,0-1,2699,2667,E15,
Cap d'Agde KO,2000.11.04,1/2-1/2,2667,2699,A28,
De Corse op,2000.11.03,1/2-1/2,2627,2762,E34,
CZE-chT 0001,2000.12.17,1/2-1/2,2602,2608,B90,
FIDE-Wch k.o.,2000.11.30,1/2-1/2,2668,2598,C95,
FIDE-Wch k.o.,2000.11.30,1-0,2673,2599,A43,
FIDE-Wch k.o.,2000.11.30,1/2-1/2,2613,2689,A16,
FIDE-Wch k.o.,2000.11.30,1-0,2702,2623,D37,
FIDE-Wch k.o.,2000.11.30,1/2-1/2,2641,2762,B31,
FIDE-Wch k.o.,2000.11.30,1/2-1/2,2667,2595,A36,
FIDE-Wch k.o.,2000.11.30,1/2-1/2,2719,2627,A29,
FIDE-Wch k.o.,2000.11.30,1-0,2690,2620,D31,
FIDE-Wch k.o.,2000.11.30,1/2-1/2,2627,2707,B52,
FIDE-Wch k.o.,2000.11.30,1-0,2598,2670,D02,
FIDE-Wch k.o.,2000.11.30,1/2-1/2,2595,2667,B31,
FIDE-Wch k.o.,2000.11.30,1/2-1/2,2605,2676,B10,
FIDE-Wch k.o.,2000.11.30,1-0,2756,2633,C02,
FIDE-Wch k.o.,2000.11.30,1/2-1/2,2746,2627,C88,
FIDE-Wch k.o.,2000.11.30,1/2-1/2,2677,2606,C90,
FIDE-Wch k.o.,2000.11.30,1-0,2596,2668,D15,
FIDE-Wch k.o.,2000.12.01,1-0,2762,2641,C95,
FIDE-Wch k.o.,2000.12.01,1/2-1/2,2599,2673,C60,
FIDE-Wch k.o.,2000.12.01,1/2-1/2,2676,2605,D37,
FIDE-Wch k.o.,2000.12.01,1/2-1/2,2627,2719,D78,
FIDE-Wch k.o.,2000.12.01,1/2-1/2,2606,2677,B43,
FIDE-Wch k.o.,2000.12.01,1/2-1/2,2667,2595,E32,
FIDE-Wch k.o.,2000.12.01,0-1,2633,2756,D15,
FIDE-Wch k.o.,2000.12.01,1/2-1/2,2595,2667,B30,
FIDE-Wch k.o.,2000.12.01,1/2-1/2,2627,2746,A28,
FIDE-Wch k.o.,2000.12.01,1/2-1/2,2670,2598,C06,
FIDE-Wch k.o.,2000.12.01,1/2-1/2,2689,2613,C95,
FIDE-Wch k.o.,2000.12.01,1-0,2707,2627,D26,
FIDE-Wch k.o.,2000.12.01,1-0,2620,2690,D17,
FIDE-Wch k.o.,2000.12.01,1-0,2623,2702,D49,
FIDE-Wch k.o.,2000.12.01,1/2-1/2,2598,2668,D35,
FIDE-Wch k.o.,2000.12.01,1/2-1/2,2668,2596,E01,
FIDE-Wch k.o.,2000.12.02,0-1,2668,2598,E12,
FIDE-Wch k.o.,2000.12.02,1/2-1/2,2702,2623,D37,
FIDE-Wch k.o.,2000.12.02,1/2-1/2,2627,2719,E61,
FIDE-Wch k.o.,2000.12.02,1-0,2667,2595,A29,
FIDE-Wch k.o.,2000.12.02,1-0,2605,2676,A12,
FIDE-Wch k.o.,2000.12.02,0-1,2595,2667,B30,
FIDE-Wch k.o.,2000.12.02,1-0,2746,2627,C88,
FIDE-Wch k.o.,2000.12.02,0-1,2677,2606,D34,
FIDE-Wch k.o.,2000.12.02,1-0,2689,2613,C95,
FIDE-Wch k.o.,2000.12.02,1/2-1/2,2620,2690,D17,
FIDE-Wch k.o.,2000.12.02,0-1,2613,2689,A23,
FIDE-Wch k.o.,2000.12.02,1-0,2676,2605,D36,
FIDE-Wch k.o.,2000.12.02,1-0,2606,2677,B33,
FIDE-Wch k.o.,2000.12.02,1/2-1/2,2667,2595,A36,
FIDE-Wch k.o.,2000.12.02,0-1,2719,2627,B14,
FIDE-Wch k.o.,2000.12.02,1-0,2690,2620,A57,
FIDE-Wch k.o.,2000.12.02,1/2-1/2,2595,2667,B33,
FIDE-Wch k.o.,2000.12.02,1/2-1/2,2627,2746,A28,
FIDE-Wch k.o.,2000.12.02,1/2-1/2,2623,2702,D47,
FIDE-Wch k.o.,2000.12.02,1/2-1/2,2598,2668,B07,
FIDE-Wch k.o.,2000.12.02,1-0,2676,2605,D30,
FIDE-Wch k.o.,2000.12.02,0-1,2623,2702,D73,
FIDE-Wch k.o.,2000.12.02,1-0,2702,2623,D37,
FIDE-Wch k.o.,2000.12.02,0-1,2605,2676,A12,
FIDE-Wch k.o.,2000.12.03,0-1,2673,2643,E17,
FIDE-Wch k.o.,2000.12.03,1/2-1/2,2627,2666,D10,
FIDE-Wch k.o.,2000.12.03,1-0,2681,2649,D38,
FIDE-Wch k.o.,2000.12.03,0-1,2661,2707,B85,
FIDE-Wch k.o.,2000.12.03,1/2-1/2,2690,2657,A22,
FIDE-Wch k.o.,2000.12.03,1/2-1/2,2667,2743,E15,
FIDE-Wch k.o.,2000.12.03,1/2-1/2,2598,2762,D47,
FIDE-Wch k.o.,2000.12.03,1-0,2756,2598,C42,
FIDE-Wch k.o.,2000.12.03,1-0,2657,2689,C45,
FIDE-Wch k.o.,2000.12.03,1/2-1/2,2746,2667,C13,
FIDE-Wch k.o.,2000.12.03,0-1,2643,2676,D46,
FIDE-Wch k.o.,2000.12.03,1/2-1/2,2596,2755,A30,
FIDE-Wch k.o.,2000.12.04,1/2-1/2,2755,2596,B65,
FIDE-Wch k.o.,2000.12.04,1-0,2762,2598,C18,
FIDE-Wch k.o.,2000.12.04,1/2-1/2,2676,2643,E81,
FIDE-Wch k.o.,2000.12.04,1/2-1/2,2643,2673,B07,
FIDE-Wch k.o.,2000.12.04,1/2-1/2,2667,2746,A26,
FIDE-Wch k.o.,2000.12.04,1/2-1/2,2743,2667,B65,
FIDE-Wch k.o.,2000.12.04,1/2-1/2,2666,2627,C02,
FIDE-Wch k.o.,2000.12.04,1/2-1/2,2649,2681,E15,
FIDE-Wch k.o.,2000.12.04,1-0,2689,2657,C93,
FIDE-Wch k.o.,2000.12.04,1/2-1/2,2657,2690,E63,
FIDE-Wch k.o.,2000.12.04,1/2-1/2,2707,2661,E94,
FIDE-Wch k.o.,2000.12.04,1/2-1/2,2598,2756,A29,
FIDE-Wch k.o.,2000.12.03,1/2-1/2,2667,2743,D97,
FIDE-Wch k.o.,2000.12.05,1-0,2755,2596,B33,
FIDE-Wch k.o.,2000.12.05,1/2-1/2,2627,2666,D10,
FIDE-Wch k.o.,2000.12.05,1-0,2746,2667,C13,
FIDE-Wch k.o.,2000.12.05,1-0,2689,2657,C65,
FIDE-Wch k.o.,2000.12.05,1/2-1/2,2657,2690,E63,
FIDE-Wch k.o.,2000.12.05,1-0,2667,2746,A26,
FIDE-Wch k.o.,2000.12.05,0-1,2690,2657,C45,
FIDE-Wch k.o.,2000.12.05,1/2-1/2,2743,2667,B80,
FIDE-Wch k.o.,2000.12.05,1/2-1/2,2666,2627,C92,
FIDE-Wch k.o.,2000.12.05,1/2-1/2,2657,2689,A16,
FIDE-Wch k.o.,2000.12.05,0-1,2596,2755,A17,
FIDE-Wch k.o.,2000.12.05,1/2-1/2,2667,2743,B70,
FIDE-Wch k.o.,2000.12.05,0-1,2666,2627,C90,
FIDE-Wch k.o.,2000.12.05,1-0,2746,2667,C14,
FIDE-Wch k.o.,2000.12.05,1-0,2627,2666,E61,
FIDE-Wch k.o.,2000.12.05,1/2-1/2,2667,2746,A26,
FIDE-Wch k.o.,2000.12.05,1/2-1/2,2743,2667,B44,
FIDE-Wch k.o.,2000.12.05,1/2-1/2,2743,2667,A34,
FIDE-Wch k.o.,2000.12.05,1-0,2667,2743,C42,
FIDE-Wch k.o.,2000.12.06,1/2-1/2,2702,2643,E39,
FIDE-Wch k.o.,2000.12.06,1-0,2676,2707,D11,
FIDE-Wch k.o.,2000.12.06,1/2-1/2,2627,2606,A13,
FIDE-Wch k.o.,2000.12.06,1/2-1/2,2756,2657,B01,
FIDE-Wch k.o.,2000.12.06,1/2-1/2,2746,2681,B90,
FIDE-Wch k.o.,2000.12.06,1/2-1/2,2689,2755,C42,
FIDE-Wch k.o.,2000.12.07,1/2-1/2,2755,2689,B51,
FIDE-Wch k.o.,2000.12.07,1/2-1/2,2681,2746,D27,
FIDE-Wch k.o.,2000.12.07,1/2-1/2,2606,2627,B12,
FIDE-Wch k.o.,2000.12.07,1/2-1/2,2643,2702,D10,
FIDE-Wch k.o.,2000.12.07,1-0,2657,2756,D10,
FIDE-Wch k.o.,2000.12.07,1-0,2707,2676,D43,
FIDE-Wch k.o.,2000.12.08,1-0,2606,2627,B81,
FIDE-Wch k.o.,2000.12.08,1/2-1/2,2643,2702,A29,
FIDE-Wch k.o.,2000.12.08,1-0,2746,2681,B90,
FIDE-Wch k.o.,2000.12.08,1/2-1/2,2689,2755,C42,
FIDE-Wch k.o.,2000.12.08,1-0,2707,2676,B19,
FIDE-Wch k.o.,2000.12.08,1-0,2755,2689,B84,
FIDE-Wch k.o.,2000.12.08,1-0,2702,2643,E33,
FIDE-Wch k.o.,2000.12.08,1-0,2676,2707,A65,
FIDE-Wch k.o.,2000.12.08,1/2-1/2,2627,2606,D34,
FIDE-Wch k.o.,2000.12.08,1/2-1/2,2681,2746,D27,
FIDE-Wch k.o.,2000.12.08,1-0,2707,2676,B19,
FIDE-Wch k.o.,2000.12.08,0-1,2676,2707,A65,
FIDE-Wch k.o.,2000.12.09,1-0,2755,2707,B84,
FIDE-Wch k.o.,2000.12.09,1/2-1/2,2762,2667,C89,
FIDE-Wch k.o.,2000.12.09,1-0,2702,2746,D27,
FIDE-Wch k.o.,2000.12.09,1/2-1/2,2606,2657,C88,
FIDE-Wch k.o.,2000.12.10,1/2-1/2,2667,2762,A17,
FIDE-Wch k.o.,2000.12.10,1-0,2746,2702,C13,
FIDE-Wch k.o.,2000.12.10,1/2-1/2,2657,2606,A84,
FIDE-Wch k.o.,2000.12.10,1/2-1/2,2707,2755,C42,
FIDE-Wch k.o.,2000.12.11,1/2-1/2,2667,2762,E42,
FIDE-Wch k.o.,2000.12.11,1-0,2746,2702,B12,
FIDE-Wch k.o.,2000.12.11,1/2-1/2,2657,2606,A85,
FIDE-Wch k.o.,2000.12.11,1/2-1/2,2762,2667,C88,
FIDE-Wch k.o.,2000.12.11,1/2-1/2,2702,2746,A29,
FIDE-Wch k.o.,2000.12.11,1-0,2606,2657,C88,
FIDE-Wch k.o.,2000.12.11,1-0,2762,2667,D17,
FIDE-Wch k.o.,2000.12.11,1/2-1/2,2667,2762,E55,
FIDE-Wch k.o.,2000.12.12,1/2-1/2,2755,2762,C42,
FIDE-Wch k.o.,2000.12.12,1-0,2746,2606,C65,
FIDE-Wch k.o.,2000.12.13,1-0,2762,2755,C78,
FIDE-Wch k.o.,2000.12.13,1-0,2606,2746,B90,
FIDE-Wch k.o.,2000.12.14,1/2-1/2,2755,2762,C42,
FIDE-Wch k.o.,2000.12.14,1-0,2746,2606,C96,
FIDE-Wch k.o.,2000.12.15,1/2-1/2,2762,2755,C78,
FIDE-Wch k.o.,2000.12.15,1/2-1/2,2606,2746,C42,
FIDE-Wch k.o.,2000.12.20,1/2-1/2,2746,2762,C02,
FIDE-Wch k.o.,2000.12.21,1-0,2762,2746,C78,
FIDE-Wch k.o.,2000.12.22,0-1,2746,2762,B49,
FIDE-Wch k.o.,2000.12.24,1-0,2762,2746,C11,
ISR-ch,2000.12.19,1/2-1/2,2609,2611,C09,
ISR-ch,2000.12.20,1/2-1/2,2625,2609,D85,
ISR-ch,2000.12.28,1/2-1/2,2611,2625,E92,
ROM-chT,2000.12.19,1-0,2641,2643,A08,
FRA-chT 9900,2000.02.04,1/2-1/2,2632,2694,D47,
FRA-chT 9900,2000.02.05,1/2-1/2,2610,2694,A11,
FRA-chT 9900,2000.02.05,1/2-1/2,2670,2622,D23,
FRA-chT 9900,2000.02.06,1/2-1/2,2601,2611,B60,
FRA-chT 9900,2000.03.31,1-0,2692,2677,D15,
FRA-chT 9900,2000.03.31,1/2-1/2,2670,2639,D97,
FRA-chT 9900,2000.04.01,1/2-1/2,2677,2625,D36,
FRA-chT 9900,2000.04.01,0-1,2612,2646,D85,
FRA-chT 9900,2000.04.29,1-0,2715,2670,A43,
FRA-chT 9900,2000.04.30,1/2-1/2,2692,2639,D71,
FRA-chT 9900,2000.04.30,1/2-1/2,2642,2622,D48,
FRA-chT 9900,2000.04.30,1-0,2632,2611,E12,
FRA-chT 9900,2000.05.01,1/2-1/2,2670,2692,D23,
HUN-chT 9900,2000.04.02,1/2-1/2,2619,2663,D94,
BCF-chT 9900 (4NCL),2000.05.01,0-1,2676,2748,B33,
BCF-chT 9900 (4NCL),2000.05.01,1/2-1/2,2683,2694,C13,
Queen City op 24th,2000.02.20,1/2-1/2,2635,2677,C01,
SUI-chT,2000.01.01,1/2-1/2,2659,2628,A13,
SUI-chT,2000.01.01,1/2-1/2,2659,2653,E52,
FRA-chT 9900,2000.04.29,1-0,2658,2642,D46,
Goodricke op 11th,2000.02.12,1/2-1/2,2599,2659,E17,
Goodricke op 11th,2000.02.14,1/2-1/2,2660,2659,C03,
Goodricke op 11th,2000.02.14,1/2-1/2,2599,2624,C28,
Goodricke op 11th,2000.02.15,1/2-1/2,2624,2659,C02,
NED-chT 9900,2000.02.27,0-1,2646,2659,E32,
NED-chT 9900,2000.04.29,1/2-1/2,2630,2637,E51,
Bermuda m,2000.02.08,1-0,2715,2647,C03,
Bermuda m,2000.02.09,1/2-1/2,2647,2715,A17,
Bermuda m,2000.02.10,1-0,2715,2647,C07,
Bermuda m,2000.02.11,1/2-1/2,2647,2715,A17,
Bermuda m,2000.02.12,1/2-1/2,2715,2647,C07,
Bermuda m,2000.02.13,1/2-1/2,2647,2715,E34,
Bermuda m,2000.02.14,1/2-1/2,2715,2647,B17,
Bermuda m,2000.02.15,1/2-1/2,2647,2715,E34,
KasparovChess GP g/5,2000.02.15,0-1,2633,2748,D19,
KasparovChess GP g/5,2000.02.15,0-1,2748,2633,C45,
KasparovChess GP g/5,2000.02.15,1-0,2633,2748,D19,
KasparovChess GP g/5,2000.02.15,0-1,2748,2633,C35,
KasparovChess GP g/60,2000.02.10,1/2-1/2,2715,2640,B63,
KasparovChess GP g/60,2000.02.10,1-0,2633,2647,E15,
KasparovChess GP g/60,2000.02.11,0-1,2620,2748,B41,
KasparovChess GP g/60,2000.02.11,1/2-1/2,2637,2646,D03,
KasparovChess GP g/60,2000.02.10,0-1,2644,2715,E53,
KasparovChess GP g/60,2000.02.10,1/2-1/2,2647,2633,A65,
KasparovChess GP g/60,2000.02.11,1-0,2748,2620,B56,
KasparovChess GP g/60,2000.02.11,1-0,2646,2637,D06,
KasparovChess GP g/60,2000.02.13,1/2-1/2,2851,2646,B80,
KasparovChess GP g/60,2000.02.14,1-0,2672,2683,C12,
KasparovChess GP g/60,2000.02.15,1/2-1/2,2633,2748,D19,
KasparovChess GP g/60,2000.02.13,0-1,2646,2851,D46,
KasparovChess GP g/60,2000.02.14,1/2-1/2,2683,2672,C51,
KasparovChess GP g/60,2000.02.15,1/2-1/2,2748,2633,C45,
KasparovChess GP g/60,2000.02.17,1-0,2851,2715,C45,
KasparovChess GP g/60,2000.02.18,1/2-1/2,2672,2633,C95,
KasparovChess GP g/60,2000.02.17,1/2-1/2,2715,2851,B90,
KasparovChess GP g/60,2000.02.18,1-0,2633,2672,A16,
KasparovChess GP g/60,2000.02.20,1/2-1/2,2851,2633,C99,
KasparovChess GP g/60,2000.02.20,1-0,2633,2851,A34,
KasparovChess GP g/60 aborted,2000.02.19,*,2851,2633,C95,
Linares 17th,2000.02.28,1-0,2851,2751,C42,
Linares 17th,2000.02.28,0-1,2656,2758,E59,
Linares 17th,2000.02.28,1/2-1/2,2725,2769,B17,
Linares 17th,2000.02.29,1/2-1/2,2656,2851,D97,
Linares 17th,2000.02.29,1/2-1/2,2758,2769,D18,
Linares 17th,2000.02.29,1/2-1/2,2751,2725,C42,
Linares 17th,2000.03.01,0-1,2769,2751,C42,
Linares 17th,2000.03.01,1/2-1/2,2851,2758,C42,
Linares 17th,2000.03.01,1/2-1/2,2725,2656,C18,
Linares 17th,2000.03.03,0-1,2769,2851,B92,
Linares 17th,2000.03.03,1/2-1/2,2725,2758,B33,
Linares 17th,2000.03.03,1/2-1/2,2751,2656,C02,
Linares 17th,2000.03.04,1/2-1/2,2851,2725,D97,
Linares 17th,2000.03.04,1/2-1/2,2656,2769,D18,
Linares 17th,2000.03.04,1-0,2758,2751,D17,
Linares 17th,2000.03.05,1/2-1/2,2769,2725,D85,
Linares 17th,2000.03.05,1/2-1/2,2758,2656,D58,
Linares 17th,2000.03.05,1/2-1/2,2751,2851,B90,
Linares 17th,2000.03.07,1/2-1/2,2769,2758,C42,
Linares 17th,2000.03.07,1/2-1/2,2851,2656,C18,
Linares 17th,2000.03.07,1/2-1/2,2725,2751,A25,
Linares 17th,2000.03.08,1-0,2656,2725,D85,
Linares 17th,2000.03.08,1/2-1/2,2758,2851,D23,
Linares 17th,2000.03.08,1/2-1/2,2751,2769,C42,
Linares 17th,2000.03.09,1-0,2769,2656,C18,
Linares 17th,2000.03.09,1/2-1/2,2725,2851,B90,
Linares 17th,2000.03.09,1/2-1/2,2751,2758,B33,
Linares 17th,2000.03.10,1/2-1/2,2851,2769,C42,
Linares 17th,2000.03.10,1/2-1/2,2656,2751,D19,
Linares 17th,2000.03.10,1/2-1/2,2758,2725,A43,
Sufe Cup,2000.03.03,1-0,2610,2595,A11,
Sufe Cup,2000.03.05,0-1,2595,2661,A41,
Sufe Cup,2000.03.05,1/2-1/2,2616,2611,C06,
Sufe Cup,2000.03.06,0-1,2595,2610,A75,
Sufe Cup,2000.03.06,1/2-1/2,2624,2616,B45,
Sufe Cup,2000.03.07,1/2-1/2,2610,2661,A35,
Sufe Cup,2000.03.07,1-0,2616,2595,C42,
Sufe Cup,2000.03.08,1-0,2661,2611,A81,
Sufe Cup,2000.03.09,0-1,2611,2624,C90,
Sufe Cup,2000.03.10,0-1,2595,2616,B22,
Sufe Cup,2000.03.10,1-0,2661,2624,A33,
Sufe Cup,2000.03.10,0-1,2595,2611,C09,
Sufe Cup,2000.03.11,1-0,2624,2595,C88,
Sufe Cup,2000.03.11,1-0,2616,2610,B36,
Sufe Cup,2000.03.12,1-0,2661,2595,D45,
Sufe Cup,2000.03.13,1/2-1/2,2611,2595,C25,
Sufe Cup,2000.03.14,1/2-1/2,2595,2624,E81,
Sufe Cup,2000.03.14,0-1,2610,2611,A11,
